ImageFile,tarPos,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_2.started,text_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,image.started,image.stopped,image_2.started,image_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,image_3.started,image_3.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse.started,mouse.stopped,background.started,background.stopped,text_3.started,text_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,6.030412285355851,None,space,1.6789921344461618,6.030412285355851,None,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jan_11_1511,exp3,2020.2.2,59.834990510276306,
3_dist_red/trial24.png,"[0, -8]",0,0,0,48,,,,,,,7.915742619239609,None,7.915742619239609,None,space,1.3695483548945049,7.915742619239609,None,9.450670715697925,None,-0.09259259259259259,-0.25462962962962965,1,0,0,1.3020022271812195,image_3,0.0164245028863661,None,9.450670715697925,None,10.685170974902576,None,,001,2021_Jan_11_1511,exp3,2020.2.2,59.834990510276306,
3_dist_red/trial12.png,"[4, -4]",0,1,1,36,,,,,,,12.837168402111274,None,12.837168402111274,None,space,0.8721121784910792,12.837168402111274,None,13.888209035460022,None,0.11481481481481481,-0.10185185185185185,1,0,0,0.8969680193986278,image_3,0.011280215796432458,None,13.888209035460022,None,14.739293508508126,None,,001,2021_Jan_11_1511,exp3,2020.2.2,59.834990510276306,
0_dist_red/trial17.png,"[-8, 0]",0,2,2,16,,,,,,,16.85788666951703,None,16.85788666951703,None,space,0.6272999852808425,16.85788666951703,None,17.65870362428541,None,-0.22962962962962963,-0.000925925925925926,1,0,0,0.9589631426351843,image_3,0.007055698850308545,None,17.65870362428541,None,18.526360471281805,None,,001,2021_Jan_11_1511,exp3,2020.2.2,59.834990510276306,
3_dist_red/trial1.png,"[8, 8]",0,3,3,25,,,,,,,20.678395978262415,None,20.678395978262415,None,space,0.7909133381617721,20.678395978262415,None,21.645926426062942,None,0.2712962962962963,0.23796296296296296,1,0,0,0.6750846394570544,image_3,0.006539862166391686,None,21.645926426062942,None,22.229907328583067,None,,001,2021_Jan_11_1511,exp3,2020.2.2,59.834990510276306,
3_dist_red/trial19.png,"[8, -4]",0,4,4,43,,,,,,,24.382036914961645,None,24.382036914961645,None,space,2.1591529014258413,24.382036914961645,None,26.700974073755788,None,0.225,-0.11944444444444445,1,0,0,0.831121400828124,image_3,0.011585909858695231,None,26.700974073755788,None,27.45186942802684,None,,001,2021_Jan_11_1511,exp3,2020.2.2,59.834990510276306,
0_dist_red/trial3.png,"[-8, 8]",0,5,5,2,,,,,,,29.603783975777333,None,29.603783975777333,None,space,0.10569340357324108,29.603783975777333,None,29.887341521010967,None,-0.22314814814814815,0.22592592592592592,1,0,0,0.907459472262417,image_3,0.005568668362684548,None,29.887341521010967,None,30.704898528638296,None,,001,2021_Jan_11_1511,exp3,2020.2.2,59.834990510276306,
0_dist_red/trial24.png,"[0, -8]",0,6,6,23,,,,,,,32.84025382237451,None,32.84025382237451,None,space,1.236987923271954,32.84025382237451,None,34.24170117310132,None,0.014814814814814815,-0.22777777777777777,1,0,0,0.8705013087892439,image_3,0.0020014271867694333,None,34.24170117310132,None,35.025840794609394,None,,001,2021_Jan_11_1511,exp3,2020.2.2,59.834990510276306,
15_dist_red/trial24.png,"[-4, -8]",0,7,7,98,,,,,,,37.17798158091318,None,37.17798158091318,None,space,0.13142059891833924,37.17798158091318,None,37.46133880742127,None,0.2222222222222222,0.006481481481481481,1,0,0,0.8982841709803324,background,0.013072620335151441,None,37.46133880742127,None,38.27895917465503,None,,001,2021_Jan_11_1511,exp3,2020.2.2,59.834990510276306,
15_dist_red/trial18.png,"[0, 8]",0,8,8,92,,,,,,,40.43115404060518,None,40.43115404060518,None,space,0.262233201705385,40.43115404060518,None,40.8648632648692,None,0.026851851851851852,0.21944444444444444,1,0,0,0.8413434153917478,background,0.00526723031362053,None,40.8648632648692,None,41.64901952627406,None,,001,2021_Jan_11_1511,exp3,2020.2.2,59.834990510276306,
